match_no,inning,ball,non_striker,batsman,bowler,runs_extra,runs_batsman,runs_total,extras,player_out,elimination_kind,fielders_caught,umpires_1,umpires_2,player_of_match,winner,city,venue,dates
RCB vs MI 2021-09-26,2nd innings,11.2,SA Yadav,KH Pandya,GJ Maxwell,0,1,1,,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,11.3,KH Pandya,SA Yadav,GJ Maxwell,0,1,1,,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,11.4,SA Yadav,KH Pandya,GJ Maxwell,0,0,0,,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,11.5,SA Yadav,KH Pandya,GJ Maxwell,0,1,1,,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,11.6,KH Pandya,SA Yadav,GJ Maxwell,0,1,1,,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,12.1,KH Pandya,SA Yadav,HV Patel,0,2,2,,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,12.2,KH Pandya,SA Yadav,HV Patel,1,0,1,legbyes,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,12.3,SA Yadav,KH Pandya,HV Patel,0,0,0,,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,12.4,SA Yadav,KH Pandya,HV Patel,1,0,1,wides,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,12.5,SA Yadav,KH Pandya,HV Patel,0,1,1,,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,12.6,KH Pandya,SA Yadav,HV Patel,0,1,1,,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,12.7,SA Yadav,KH Pandya,HV Patel,0,1,1,,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,13.1,SA Yadav,KH Pandya,GJ Maxwell,0,0,0,,KH Pandya,bowled,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,13.2,SA Yadav,KA Pollard,GJ Maxwell,0,1,1,,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,13.3,KA Pollard,SA Yadav,GJ Maxwell,0,1,1,,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,13.4,SA Yadav,KA Pollard,GJ Maxwell,0,0,0,,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,13.5,SA Yadav,KA Pollard,GJ Maxwell,0,1,1,,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,13.6,KA Pollard,SA Yadav,GJ Maxwell,0,1,1,,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,14.1,KA Pollard,SA Yadav,Mohammed Siraj,0,0,0,,SA Yadav,caught,YS Chahal,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,14.2,KA Pollard,HH Pandya,Mohammed Siraj,0,0,0,,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,14.3,KA Pollard,HH Pandya,Mohammed Siraj,0,0,0,,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,14.4,KA Pollard,HH Pandya,Mohammed Siraj,0,1,1,,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,14.5,HH Pandya,KA Pollard,Mohammed Siraj,0,0,0,,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,14.6,HH Pandya,KA Pollard,Mohammed Siraj,0,1,1,,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,15.1,HH Pandya,KA Pollard,DT Christian,0,0,0,,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,15.2,HH Pandya,KA Pollard,DT Christian,0,2,2,,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,15.3,HH Pandya,KA Pollard,DT Christian,0,1,1,,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,15.4,KA Pollard,HH Pandya,DT Christian,0,1,1,,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,15.5,HH Pandya,KA Pollard,DT Christian,0,1,1,,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,15.6,KA Pollard,HH Pandya,DT Christian,0,1,1,,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,16.1,KA Pollard,HH Pandya,HV Patel,1,0,1,wides,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,16.2,KA Pollard,HH Pandya,HV Patel,0,0,0,,HH Pandya,caught,V Kohli,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,16.3,AF Milne,KA Pollard,HV Patel,0,0,0,,KA Pollard,bowled,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,16.4,AF Milne,RD Chahar,HV Patel,0,0,0,,RD Chahar,lbw,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,16.5,AF Milne,JJ Bumrah,HV Patel,0,0,0,,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,16.6,AF Milne,JJ Bumrah,HV Patel,0,4,4,,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,16.7,AF Milne,JJ Bumrah,HV Patel,0,1,1,,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,17.1,AF Milne,JJ Bumrah,YS Chahal,0,0,0,,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,17.2,AF Milne,JJ Bumrah,YS Chahal,0,0,0,,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,17.3,AF Milne,JJ Bumrah,YS Chahal,0,0,0,,JJ Bumrah,bowled,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,17.4,AF Milne,TA Boult,YS Chahal,0,0,0,,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,17.5,AF Milne,TA Boult,YS Chahal,0,0,0,,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,17.6,AF Milne,TA Boult,YS Chahal,0,0,0,,,,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
RCB vs MI 2021-09-26,2nd innings,18.1,TA Boult,AF Milne,HV Patel,0,0,0,,AF Milne,bowled,,AK Chaudhary,MA Gough,GJ Maxwell,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,26-09-2021
SH vs KKR 2021-10-03,1st innings,0.1,WP Saha,JJ Roy,TG Southee,0,1,1,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,0.2,JJ Roy,WP Saha,TG Southee,0,0,0,,WP Saha,lbw,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,0.3,JJ Roy,KS Williamson,TG Southee,0,0,0,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,0.4,JJ Roy,KS Williamson,TG Southee,0,0,0,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,0.5,JJ Roy,KS Williamson,TG Southee,0,0,0,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,0.6,JJ Roy,KS Williamson,TG Southee,0,3,3,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,1.1,JJ Roy,KS Williamson,Shivam Mavi,0,0,0,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,1.2,JJ Roy,KS Williamson,Shivam Mavi,0,1,1,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,1.3,KS Williamson,JJ Roy,Shivam Mavi,0,0,0,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,1.4,KS Williamson,JJ Roy,Shivam Mavi,0,1,1,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,1.5,JJ Roy,KS Williamson,Shivam Mavi,0,0,0,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,1.6,JJ Roy,KS Williamson,Shivam Mavi,0,0,0,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,2.1,KS Williamson,JJ Roy,TG Southee,0,0,0,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,2.2,KS Williamson,JJ Roy,TG Southee,0,4,4,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,2.3,KS Williamson,JJ Roy,TG Southee,0,4,4,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,2.4,KS Williamson,JJ Roy,TG Southee,0,0,0,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,2.5,KS Williamson,JJ Roy,TG Southee,0,0,0,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,2.6,KS Williamson,JJ Roy,TG Southee,0,0,0,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,3.1,JJ Roy,KS Williamson,Shivam Mavi,0,1,1,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,3.2,KS Williamson,JJ Roy,Shivam Mavi,0,0,0,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,3.3,KS Williamson,JJ Roy,Shivam Mavi,1,0,1,noballs,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,3.4,KS Williamson,JJ Roy,Shivam Mavi,0,0,0,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,3.5,KS Williamson,JJ Roy,Shivam Mavi,0,0,0,,JJ Roy,caught,TG Southee,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,3.6,KS Williamson,PK Garg,Shivam Mavi,0,0,0,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,3.7,KS Williamson,PK Garg,Shivam Mavi,0,0,0,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,4.1,PK Garg,KS Williamson,CV Varun,0,0,0,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,4.2,PK Garg,KS Williamson,CV Varun,0,0,0,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,4.3,PK Garg,KS Williamson,CV Varun,0,1,1,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,4.4,KS Williamson,PK Garg,CV Varun,0,0,0,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,4.5,KS Williamson,PK Garg,CV Varun,0,0,0,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,4.6,KS Williamson,PK Garg,CV Varun,0,0,0,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,5.1,PK Garg,KS Williamson,Shivam Mavi,0,4,4,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,5.2,PK Garg,KS Williamson,Shivam Mavi,0,0,0,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,5.3,PK Garg,KS Williamson,Shivam Mavi,0,4,4,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,5.4,PK Garg,KS Williamson,Shivam Mavi,0,2,2,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,5.5,PK Garg,KS Williamson,Shivam Mavi,0,4,4,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,5.6,PK Garg,KS Williamson,Shivam Mavi,0,4,4,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,6.1,KS Williamson,PK Garg,Shakib Al Hasan,0,0,0,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,6.2,KS Williamson,PK Garg,Shakib Al Hasan,0,1,1,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,6.3,PK Garg,KS Williamson,Shakib Al Hasan,0,0,0,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,6.4,PK Garg,KS Williamson,Shakib Al Hasan,0,2,2,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,6.5,PK Garg,KS Williamson,Shakib Al Hasan,0,0,0,,KS Williamson,run out,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,6.6,Abhishek Sharma,PK Garg,Shakib Al Hasan,0,1,1,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,7.1,Abhishek Sharma,PK Garg,SP Narine,0,0,0,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,7.2,Abhishek Sharma,PK Garg,SP Narine,0,1,1,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,7.3,PK Garg,Abhishek Sharma,SP Narine,0,0,0,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,7.4,PK Garg,Abhishek Sharma,SP Narine,0,0,0,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,7.5,PK Garg,Abhishek Sharma,SP Narine,0,1,1,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,7.6,Abhishek Sharma,PK Garg,SP Narine,0,1,1,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,8.1,Abhishek Sharma,PK Garg,Shakib Al Hasan,0,1,1,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,8.2,PK Garg,Abhishek Sharma,Shakib Al Hasan,0,0,0,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,8.3,PK Garg,Abhishek Sharma,Shakib Al Hasan,0,1,1,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,8.4,Abhishek Sharma,PK Garg,Shakib Al Hasan,0,0,0,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,8.5,Abhishek Sharma,PK Garg,Shakib Al Hasan,0,1,1,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,8.6,PK Garg,Abhishek Sharma,Shakib Al Hasan,0,1,1,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,9.1,PK Garg,Abhishek Sharma,SP Narine,0,1,1,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,9.2,Abhishek Sharma,PK Garg,SP Narine,0,0,0,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,9.3,Abhishek Sharma,PK Garg,SP Narine,0,1,1,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,9.4,PK Garg,Abhishek Sharma,SP Narine,0,1,1,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,9.5,Abhishek Sharma,PK Garg,SP Narine,0,1,1,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,9.6,PK Garg,Abhishek Sharma,SP Narine,0,1,1,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,10.1,PK Garg,Abhishek Sharma,Shakib Al Hasan,0,0,0,,Abhishek Sharma,stumped,KD Karthik,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,10.2,PK Garg,Abdul Samad,Shakib Al Hasan,0,0,0,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,10.3,PK Garg,Abdul Samad,Shakib Al Hasan,0,0,0,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,10.4,PK Garg,Abdul Samad,Shakib Al Hasan,0,0,0,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,10.5,PK Garg,Abdul Samad,Shakib Al Hasan,0,1,1,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,10.6,Abdul Samad,PK Garg,Shakib Al Hasan,0,1,1,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,11.1,Abdul Samad,PK Garg,CV Varun,0,1,1,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,11.2,PK Garg,Abdul Samad,CV Varun,0,0,0,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,11.3,PK Garg,Abdul Samad,CV Varun,0,1,1,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,11.4,Abdul Samad,PK Garg,CV Varun,0,1,1,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,11.5,PK Garg,Abdul Samad,CV Varun,0,1,1,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
SH vs KKR 2021-10-03,1st innings,11.6,Abdul Samad,PK Garg,CV Varun,0,0,0,,,,,J Madanagopal,MA Gough,Shubman Gill,Kolkata Knight Riders,Dubai,Dubai International Cricket Stadium,03-10-2021
